PlcIndex,ClstRad1,ClstRad2,ClstRad3,ClstRad4,ClstRad5,ClstRad6,ClstRad7,ClstRad8,ClstRad9,ClstRad10,ClstRad11,ClstRad12,ClstRad13,ClstRad14,ClstRad15,ClstRad16,ClstRad17,ClstRad18,ClstRad19,ClstRad20
2167,NA,NA,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2190,NA,37,20,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3007,NA,NA,NA,11,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
3018,NA,NA,29,11,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
3025,NA,NA,29,11,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
3037,NA,NA,NA,NA,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
3063,NA,NA,29,11,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
3119,42,30,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3121,42,30,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3143,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,2,2,2,2,2,2,2,2
3154,NA,NA,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3160,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2
3172,NA,NA,30,12,6,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2
4004,NA,39,30,12,6,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2
4017,NA,8,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4077,NA,39,30,12,6,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2
4092,NA,NA,NA,NA,NA,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2
4122,NA,NA,31,13,7,4,4,5,4,4,3,2,2,2,2,2,2,2,2,2
4127,49,40,31,13,7,4,4,5,4,4,3,2,2,2,2,2,2,2,2,2
4128,49,40,31,13,7,4,4,5,4,4,3,2,2,2,2,2,2,2,2,2
4133,49,40,31,13,7,4,4,5,4,4,3,2,2,2,2,2,2,2,2,2
4152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
