obsolete;LimesLimits_ID;Site_type;Start_period;End_period;Nb_CER_BM;Nb_TILES;Nb_NONCER_BM;Nb_MORTAR;Nb_HEATING;Nb_DECOR;Nb_WINDOW;TOTAL FINDS;TOTAL_CER_BM;TOTAL_NONCER_BM;TOTAL_LUXURY_BM;P_CER_BM;P_TILES;P_NONCER_BM;P_MORTAR;P_HEATING;P_DECOR_P;P_WINDOW;P_NO_BM;P_CER_BM;P_NONCER_BM;P_LUXURY_BM;BM_GROUP
FALSE;508;rural settlement;ROMM;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;509;"rural settlement; road?";ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;510;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;511;rural settlement;IJZL;LME;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;512;rural settlement;IJZL;ROMMA;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;513;"rural settlement; stone-built?";ROMM;ROML;0;1;2;1;1;0;0;5;1;3;1;0;1;1;1;1;0;0;0;0;0;1;4
FALSE;514;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;515;rural settlement;IJZM;ROMMB;0;2;2;0;0;0;1;5;2;2;1;0;1;1;0;0;0;1;0;0;0;1;4
FALSE;516;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;517;"rural settlement; burial(s)";ROMVA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;518;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;519;rural settlement;IJZL;ROML;1;1;2;0;0;0;0;4;2;2;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;520;burial(s);ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;521;rural settlement?;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;522;burial(s);ROMM;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;523;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;524;rural settlement;ROMM;ROMM;0;2;1;0;0;0;0;3;2;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;529;rural settlement;ROM;ROM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;530;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;532;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;534;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;536;castellum?;ROMV;ROML;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;537;"civil settlement?; cult site?";IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;538;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;539;rural settlement;ROMV;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;540;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;541;rural settlement?;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;542;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;543;rural settlement;ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;544;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;546;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;547;"castellum; civil settlement; burial(s)";ROMVB;ROMMB;0;2;2;0;0;0;0;4;2;2;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;548;rural settlement;IJZL;ROML;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;549;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;550;rural settlement;ROMV;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;552;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;553;"rural settlement?; burial(s)";ROMVA;ROMMB;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;554;rural settlement;IJZL;ROMLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;556;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;557;rural settlement?;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;558;rural settlement;IJZL;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;559;rural settlement;ROMM;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;560;rural settlement;IJZL;ROMM;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;4
FALSE;561;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;562;rural settlement;IJZL;ROML;1;1;1;0;0;0;0;3;2;1;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;563;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;564;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;565;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;566;rural settlement;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;567;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;568;rural settlement;IJZL;ROMM;2;0;1;0;0;0;0;3;2;1;0;1;0;1;0;0;0;0;0;0;1;0;3
FALSE;569;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;570;rural settlement;ROMV;ROMM;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;571;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;572;rural settlement;ROMM;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;573;rural settlement;ROMV;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;574;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;575;rural settlement?;ROM;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;576;rural settlement;IJZL;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;577;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;578;rural settlement;IJZL;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;579;rural settlement;ROMV;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;580;rural settlement?;ROMM;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;582;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;583;"rural settlement; burial(s)";IJZL;ROML;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;585;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;586;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;587;rural settlement?;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;588;rural settlement?;IJZL;ROMV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;589;rural settlement;IJZL;VMEB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;590;rural settlement;ROMV;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;591;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;592;rural settlement;IJZL;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;593;rural settlement;ROMV;VMEB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;594;rural settlement;IJZL;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;595;rural settlement;ROMV;VMEB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;596;rural settlement;ROMV;ROMM;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;597;rural settlement?;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;598;rural settlement?;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;599;rural settlement?;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;600;rural settlement?;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;601;rural settlement;IJZL;VMEB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;603;"rural settlement?; cult site?";IJZL;ROMM;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;604;"rural settlement; road?";IJZL;VMEB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;606;rural settlement;ROMV;VMEB;0;0;2;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;607;"rural settlement; burial(s)?";IJZM;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;608;"rural settlement; burial(s)?";IJZM;ROMM;0;1;1;0;0;0;0;2;1;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;609;rural settlement;IJZL;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;610;rural settlement?;ROMVB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;611;rural settlement;IJZL;ROML;0;2;4;0;0;0;0;6;2;4;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;612;rural settlement;ROMVA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;613;rural settlement, stone-built;ROMMA;ROMMB;1;1;3;0;2;1;0;8;2;3;3;1;1;1;0;1;1;0;0;0;0;1;4
FALSE;614;rural settlement;IJZL;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;615;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;616;"rural settlement; burial(s)";ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;617;rural settlement;ROMV;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;619;rural settlement, stone-built;ROMMA;ROMMB;4;3;6;0;4;2;1;20;7;6;7;1;1;1;0;1;1;1;0;0;0;1;4
FALSE;620;rural settlement, stone-built?;ROMM;ROMM;0;3;3;0;0;1;0;7;3;3;1;0;1;1;0;0;1;0;0;0;0;1;4
FALSE;621;rural settlement;ROMV;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;622;rural settlement;IJZL;ROMM;0;2;1;0;0;0;0;3;2;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;626;rural settlement;IJZL;ROMMB;1;1;0;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;628;rural settlement;IJZL;ROMMB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;629;rural settlement;IJZM;LMEA;1;3;2;0;0;0;0;6;4;2;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;630;rural settlement;IJZV;ROMM;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;631;rural settlement;IJZV;ROMM;1;0;0;1;0;0;0;2;1;1;0;1;0;0;1;0;0;0;0;0;1;0;3
FALSE;632;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;633;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;635;deposit;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;636;rural settlement;IJZM;VMEA;0;3;0;0;0;0;0;3;3;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;637;rural settlement;IJZL;ROMM;0;1;1;1;0;0;0;3;1;2;0;0;1;1;1;0;0;0;0;0;1;0;3
FALSE;640;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;641;rural settlement;IJZL;ROMM;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;643;rural settlement;IJZL;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;644;"rural settlement; burial(s)?";IJZM;ROMLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;645;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;646;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;647;"rural settlement; burial(s)?";IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;648;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;649;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;650;rural settlement;IJZL;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;651;rural settlement;IJZL;VMEB;1;1;0;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;653;rural settlement;IJZM;ROML;0;3;0;0;0;0;1;4;3;0;1;0;1;0;0;0;0;1;0;0;0;1;4
FALSE;654;"rural settlement; burial(s)?";IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;655;rural settlement;IJZL;ROML;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;656;rural settlement;IJZL;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;657;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;659;rural settlement;IJZM;ROML;0;3;0;0;0;0;0;3;3;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;660;rural settlement;IJZL;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;661;rural settlement, stone-built;IJZL;ROMM;0;1;2;0;0;0;1;4;1;2;1;0;1;1;0;0;0;1;0;0;0;1;4
FALSE;662;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;663;rural settlement;IJZL;VMEB;0;1;1;0;0;0;0;2;1;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;664;rural settlement;IJZL;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;665;"rural settlement; burial(s)?";IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;666;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;667;"rural settlement; burial(s)";ROMMB;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;668;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;669;rural settlement;ROMVA;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;671;rural settlement;IJZL;ROMM;0;2;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;672;rural settlement;IJZL;ROMM;3;2;5;1;0;0;0;11;5;6;0;1;1;1;1;0;0;0;0;0;1;0;3
FALSE;673;rural settlement;IJZV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;674;"rural settlement, stone-built?; burial(s)?";IJZL;VMEB;2;3;2;1;0;0;0;8;5;3;0;1;1;1;1;0;0;0;0;0;1;0;3
FALSE;676;rural settlement;IJZM;ROMM;0;2;1;0;1;0;0;4;2;1;1;0;1;1;0;1;0;0;0;0;0;1;4
FALSE;677;"rural settlement; burial(s)?";ROMV;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;678;"rural settlement; burial(s)";IJZL;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;679;rural settlement;IJZL;VMEB;0;2;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;680;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;681;rural settlement;IJZM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;682;rural settlement;IJZL;VMEB;0;1;1;0;0;0;0;2;1;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;683;rural settlement;ROMM;VMEB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;684;rural settlement;IJZL;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;686;burial(s);ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;687;castellum;ROMV;ROML;1;4;8;0;0;2;0;15;5;8;2;1;1;1;0;0;1;0;0;0;0;1;4
FALSE;689;burial(s)?;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;691;burial(s);ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;692;rural settlement;IJZV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;695;rural settlement;ROMVB;ROMMB;0;3;0;0;0;0;0;3;3;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;697;rural settlement;IJZL;ROMLB;2;0;0;0;0;0;0;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;2
FALSE;699;"rural settlement; burial(s)?";IJZL;ROML;1;3;0;0;1;0;0;5;4;0;1;1;1;0;0;1;0;0;0;0;0;1;4
FALSE;700;rural settlement;ROMM;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;701;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;702;rural settlement;IJZL;ROMM;2;0;1;1;0;0;0;4;2;2;0;1;0;1;1;0;0;0;0;0;1;0;3
FALSE;703;rural settlement;IJZM;ROMLB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;704;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;705;rural settlement;IJZL;ROMLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;706;rural settlement;ROMVA;ROMLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;707;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;708;rural settlement;ROMV;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;709;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;710;rural settlement;IJZL;VMEB;0;0;2;1;2;0;0;5;0;3;2;0;0;1;1;1;0;0;0;0;0;1;4
FALSE;711;rural settlement;IJZM;ROMLB;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;712;rural settlement;IJZL;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;713;rural settlement;IJZL;ROMLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;714;burial(s);ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;715;"rural settlement; burial(s)";ROMV;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;716;"cult site; civil settlement?";ROMV;ROMM;4;9;13;1;2;5;0;34;13;14;7;1;1;1;1;1;1;0;0;0;0;1;4
FALSE;717;"rural settlement; burial(s)";IJZL;ROML;1;2;2;0;0;0;0;5;3;2;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;718;rural settlement, stone-built?;ROMMB;ROMMB;0;2;2;0;0;0;0;4;2;2;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;719;"rural settlement; burial(s)";ROMMA;ROMMB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;720;rural settlement;IJZM;ROMMB;0;2;1;0;0;0;0;3;2;1;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;722;"cult site; rural settlement?";ROMV;ROMM;0;0;2;0;0;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;1;0;3
FALSE;723;burial(s)?;ROMMA;ROMMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;724;"rural settlement; burial(s)";IJZL;ROML;0;1;4;0;0;0;0;5;1;4;0;0;1;1;0;0;0;0;0;0;1;0;3
FALSE;725;"rural settlement, stone-built; burial(s); military settlement?";IJZM;ROML;3;9;11;1;2;2;1;29;12;12;5;1;1;1;1;1;1;1;0;0;0;1;4
FALSE;727;rural settlement;IJZL;ROMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;729;rural settlement;IJZV;VMEB;0;2;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;730;rural settlement, stone-built;IJZM;ROML;1;3;4;0;1;0;0;9;4;4;1;1;1;1;0;1;0;0;0;0;0;1;4
FALSE;731;rural settlement, stone-built?;ROMM;ROML;6;6;4;1;2;0;0;19;12;5;2;1;1;1;1;1;0;0;0;0;0;1;4
FALSE;732;rural settlement;IJZL;ROMM;1;2;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;733;"castellum; road; burial(s)";ROMVA;ROMVB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
FALSE;734;castra;ROMVA;ROMVA;3;0;1;0;0;0;0;4;3;1;0;1;0;1;0;0;0;0;0;0;1;0;3
FALSE;735;rural settlement;ROMV;ROMM;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;736;road?;ROM;ROM;0;3;0;0;0;0;0;3;3;0;0;0;1;0;0;0;0;0;0;1;0;0;2
FALSE;737;"rural settlement; burial(s)";ROMVB;ROMMB;1;2;0;0;0;0;0;3;3;0;0;1;1;0;0;0;0;0;0;1;0;0;2
FALSE;739;"castra; road";ROMMA;ROMMA;12;6;21;0;0;0;0;39;18;21;0;1;1;1;0;0;0;0;0;0;1;0;3
FALSE;740;rural settlement;IJZL;ROM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
