"PlcIndex","RankRad1","RankRad2","RankRad3","RankRad4","RankRad5","RankRad6","RankRad7","RankRad8","RankRad9","RankRad10","RankRad11","RankRad12","RankRad13","RankRad14","RankRad15","RankRad16","RankRad17","RankRad18","RankRad19","RankRad20"
676,43,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
677,43,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
678,43,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
682,44,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
692,0,29,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
695,45,30,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
697,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
699,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
702,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
704,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,0,22,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
712,22,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
713,75,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
715,22,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
717,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
719,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
722,22,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
724,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
725,0,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
729,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
730,0,7,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
731,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
732,76,42,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
737,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
743,77,43,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
749,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
750,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
751,78,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
755,78,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
757,46,18,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
758,0,18,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
